ID,底本/出典,史料名,記述内容,記述場所,場所（町、寺名、場所データ）,年月日（作成）,年月日（作成）和,年月日（被害）,年月日（被害）和,伝聞・体験,被害種別,X,Y,備考,
515,増訂大日本地震史料 第1巻,〔殿中日記〕,井伊玄蕃頭領分江州佐和山、地震強、大分破損、城ゆがみ、石垣五六百間崩、櫓土崩、家千軒餘潰、或破損、死人三十人餘有之、,,滋賀・佐和山城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,136.2693046,35.28056767,緯度経度は佐和山城址,
516,増訂大日本地震史料 第1巻,〔殿中日記〕,井伊玄蕃頭領分江州佐和山、地震強、大分破損、城ゆがみ、石垣五六百間崩、櫓土崩、家千軒餘潰、或破損、死人三十人餘有之、,,滋賀・佐和山城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,人的被害,136.2693046,35.28056767,緯度経度は佐和山城址,
517,増訂大日本地震史料 第1巻,〔殿中日記〕,分部若狹守領分江州大溝、大地震、家數千廿二軒潰、人三十人餘相果、牛馬之類、悉被討（打）殺之、,,滋賀・大溝,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,136.0110192,35.29507812,緯度経度は大溝陣屋,
518,増訂大日本地震史料 第1巻,〔殿中日記〕,分部若狹守領分江州大溝、大地震、家數千廿二軒潰、人三十人餘相果、牛馬之類、悉被討（打）殺之、,,滋賀・大溝,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,人的被害,136.0110192,35.29507812,緯度経度は大溝陣屋,
519,増訂大日本地震史料 第1巻,〔殿中日記〕,朽木權之助領内朽木谷、地震甚敷、朽木兵部入道立齋討殺され、其刻潰家ゟ出火近邊不殘燒失、,,滋賀・朽木谷,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,人的被害,135.9209156,35.35676617,緯度経度は朽木陣屋跡,
520,増訂大日本地震史料 第1巻,〔殿中日記〕,朽木權之助領内朽木谷、地震甚敷、朽木兵部入道立齋討殺され、其刻潰家ゟ出火近邊不殘燒失、,,滋賀・朽木谷,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,火事,135.9209156,35.35676617,緯度経度は朽木陣屋跡,
521,増訂大日本地震史料 第1巻,〔殿中日記〕,本多下總守領知江州膳所、地震強、城ひづみ、石垣崩、所々破、,,膳所城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.8949248,34.99547702,緯度経度は膳所城跡,
522,増訂大日本地震史料 第1巻,〔殿中日記〕,大津之御土藏、不殘潰、宇治外に（少々カ）破損、土手崩、,,大津御蔵,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.864494,35.01304584,緯度経度は大津城本丸跡,
523,増訂大日本地震史料 第1巻,〔殿中日記〕,大津之御土藏、不殘潰、宇治外に（少々カ）破損、土手崩、,,宇治御蔵,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,,,,
524,増訂大日本地震史料 第1巻,〔殿中日記〕,永井右近太夫領知山城淀、城中大破、櫓多門塀石垣破損、淀川大堤崩之由、,,淀城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.7171246,34.90492043,緯度経度は淀城跡,
525,増訂大日本地震史料 第1巻,〔殿中日記〕,永井右近太夫領知山城淀、城中大破、櫓多門塀石垣破損、淀川大堤崩之由、,,淀川大堤,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,地変,135.7171246,34.90492043,便宜上緯度経度は淀城跡,
526,増訂大日本地震史料 第1巻,〔殿中日記〕,五條石橋、中程ゟ崩、川へ落、少殘所有之由、人のかよひは有之、,,五条大橋,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.7678522,34.99544216,,
527,増訂大日本地震史料 第1巻,〔殿中日記〕,三條橋破損、祗園、並清水堂社、悉破損之由、,,三条大橋,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.771446,35.008705,,
528,増訂大日本地震史料 第1巻,〔殿中日記〕,三條橋破損、祗園、並清水堂社、悉破損之由、,,祇園社,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.7785991,35.00365364,,
529,増訂大日本地震史料 第1巻,〔殿中日記〕,三條橋破損、祗園、並清水堂社、悉破損之由、,,清水寺,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.7850591,34.99484403,,
530,増訂大日本地震史料 第1巻,〔殿中日記〕,二條御城、御殿少々破損、外曲輪多門塀石垣、悉損、水口御城中、櫓多門塀大破損、永原御殿、少々破損、伏見御城中破損、大坂御城中別條無之、是も大地震之由、,,二条城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.747671,35.013882,,
531,増訂大日本地震史料 第1巻,〔殿中日記〕,二條御城、御殿少々破損、外曲輪多門塀石垣、悉損、水口御城中、櫓多門塀大破損、永原御殿、少々破損、伏見御城中破損、大坂御城中別條無之、是も大地震之由、,,水口城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,136.1648416,34.97072594,,
532,増訂大日本地震史料 第1巻,〔殿中日記〕,二條御城、御殿少々破損、外曲輪多門塀石垣、悉損、水口御城中、櫓多門塀大破損、永原御殿、少々破損、伏見御城中破損、大坂御城中別條無之、是も大地震之由、,,永原御殿,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,136.0352276,35.09235376,緯度経度は永原御殿跡,
533,増訂大日本地震史料 第1巻,〔殿中日記〕,二條御城、御殿少々破損、外曲輪多門塀石垣、悉損、水口御城中、櫓多門塀大破損、永原御殿、少々破損、伏見御城中破損、大坂御城中別條無之、是も大地震之由、,,伏見城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,,,,
534,増訂大日本地震史料 第1巻,〔殿中日記〕,住吉西表石鳥居、中程〓折れ、笠木くだけ申候、東寺八坂兩塔、二重目〓眞木折れ崩れ、同石鳥居祈れ申候、,,住吉大社,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.4939641,34.612334,,
535,増訂大日本地震史料 第1巻,〔殿中日記〕,住吉西表石鳥居、中程〓折れ、笠木くだけ申候、東寺八坂兩塔、二重目〓眞木折れ崩れ、同石鳥居祈れ申候、,,東寺,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.7480858,34.98078711,,
536,増訂大日本地震史料 第1巻,〔殿中日記〕,住吉西表石鳥居、中程〓折れ、笠木くだけ申候、東寺八坂兩塔、二重目〓眞木折れ崩れ、同石鳥居祈れ申候、,,八坂神社,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.7785991,35.00365364,,
537,増訂大日本地震史料 第1巻,〔殿中日記〕,青山大膳亮領分尼ケ崎、同國永井日向守領知高槻、城中櫓多門塀石垣悉破損、,,尼崎城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.4187959,34.71671153,,
538,増訂大日本地震史料 第1巻,〔殿中日記〕,青山大膳亮領分尼ケ崎、同國永井日向守領知高槻、城中櫓多門塀石垣悉破損、,,高槻城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.6219327,34.84370091,緯度経度は高槻城跡,
539,増訂大日本地震史料 第1巻,〔殿中日記〕,攝州町中不殘破損、或崩、高槻大堤崩、川除破損、,,摂州,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,,,,
540,増訂大日本地震史料 第1巻,〔殿中日記〕,攝州町中不殘破損、或崩、高槻大堤崩、川除破損、,,高槻,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,,,,,
541,増訂大日本地震史料 第1巻,〔殿中日記〕,和泉岸和田、大分破損、城中並石垣、町家等迄、悉破損、是岡部内膳正領内也、,,岸和田城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.370778,34.45879015,,
542,増訂大日本地震史料 第1巻,〔殿中日記〕,松平伊賀守領分丹波龜山、大分破損、多門櫓塀等崩、,,丹波亀山城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.583267,35.012676,緯度経度は亀山城跡,
543,増訂大日本地震史料 第1巻,〔殿中日記〕,酒井修理大天預知若州小濱城、地震（強脱カ）、櫓多門塀石垣等破損、,,小浜城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.7463119,35.50424649,緯度経度は小浜城址,
544,増訂大日本地震史料 第1巻,〔殿中日記〕,信濃、美濃、近江、丹波、河内、大和、伊賀、此外西國筋、地震、少々破損之所有之由、,,,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,,,,
545,増訂大日本地震史料 第1巻,〔殿中日記〕,大草（天カ）御城中、少々破損、長崎表も地震之由、,,原城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,,,天草城を原城と比定,
546,増訂大日本地震史料 第1巻,〔殿中日記〕,大草（天カ）御城中、少々破損、長崎表も地震之由、,,長崎,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,,,,
547,増訂大日本地震史料 第1巻,〔殿中日記〕,知恩院、妙法院兩脚門跡、御住宅崩之由、,,知恩院,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.7835651,35.00523297,,
548,増訂大日本地震史料 第1巻,〔殿中日記〕,知恩院、妙法院兩脚門跡、御住宅崩之由、,,妙法院,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.7759731,34.99098231,,
549,増訂大日本地震史料 第1巻,〔殿中日記〕,松平越中守預内勢州桑名、甚地震、天守二重目〓まがり、其時分雨車軸流、雷落、洪水、田畠へ水入、櫓塀數多破損、薩田（董）山廻り、方々土手崩、死人有之由、,,桑名城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,136.6986402,35.06435511,緯度経度は桑名城跡,
550,増訂大日本地震史料 第1巻,〔殿中日記〕,松平越中守預内勢州桑名、甚地震、天守二重目〓まがり、其時分雨車軸流、雷落、洪水、田畠へ水入、櫓塀數多破損、薩田（董）山廻り、方々土手崩、死人有之由、,,桑名城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,水害,136.6986402,35.06435511,緯度経度は桑名城跡,
551,増訂大日本地震史料 第1巻,〔殿中日記〕,小笠原土佐守領分美濃國高洲、地震強、所々大分破損、堤震崩、或田畠へ入水、巳刻より申刻迄震不止、雖然同國大垣、加納、其外之城地預知等、破損無之候、地震は甚候由、,,美濃・高洲城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,136.6300348,35.22232387,緯度経度は高須城跡,
552,増訂大日本地震史料 第1巻,〔殿中日記〕,小笠原土佐守領分美濃國高洲、地震強、所々大分破損、堤震崩、或田畠へ入水、巳刻より申刻迄震不止、雖然同國大垣、加納、其外之城地預知等、破損無之候、地震は甚候由、,,美濃・高洲,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,地変,136.6300348,35.22232387,緯度経度は高須城跡,
553,増訂大日本地震史料 第1巻,〔殿中日記〕,京都破損之儀、大佛廻廊、二王門、鍾撞堂、破損、其外寺地、院中、三拾三間、所々破損、,,京都,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.7681095,35.0116707,緯度経度は便宜的に京都市役所地点,
554,増訂大日本地震史料 第1巻,〔殿中日記〕,京都破損之儀、大佛廻廊、二王門、鍾撞堂、破損、其外寺地、院中、三拾三間、所々破損、,,大仏廻廊,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,,,,
555,増訂大日本地震史料 第1巻,〔殿中日記〕,京都破損之儀、大佛廻廊、二王門、鍾撞堂、破損、其外寺地、院中、三拾三間、所々破損、,,仁王門,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,,,,
556,増訂大日本地震史料 第1巻,〔殿中日記〕,京都破損之儀、大佛廻廊、二王門、鍾撞堂、破損、其外寺地、院中、三拾三間、所々破損、,,鐘撞堂,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,,,,
557,増訂大日本地震史料 第1巻,〔殿中日記〕,奈良ハ二日之内、四十度程地震之由、外京都、大坂、近江、其外所々破損同斷、廿七日、去年十五日京都地震甚、、、、、、、、、之由、以宿次牧野佐渡守注進之、于今度々震候由、,,奈良,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,,,,
558,増訂大日本地震史料 第1巻,〔殿中日記〕,奈良ハ二日之内、四十度程地震之由、外京都、大坂、近江、其外所々破損同斷、廿七日、去年十五日京都地震甚、、、、、、、、、之由、以宿次牧野佐渡守注進之、于今度々震候由、,,近畿,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,,,,
559,増訂大日本地震史料 第1巻,〔殿中日記〕,五月五日、去朔日京都地震、○中略依之爲御見分、御徒頭能瀬市十郎○頼永可被遣〓、殿中招之命之趣傅之、但早乗物にて可罷越之由也、六日、御前ヘ能瀬市十郎被召出、京都地震付而、禁裏院中ヘ御使被遣、然は彼地破損之所々致見分、委細書付可被歸旨被歸旨被仰含、黄金三枚、並博馬御朱印被下之、今未刻、當地發足、,,禁裏・院中,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,,建物被害,135.7623566,35.02629297,緯度経度は便宜的に現・京都御所地点,
560,増訂大日本地震史料 第1巻,〔殿中日記〕,去朔日、其國江州大溝大分破損付而、手傳御免之由也、,,滋賀・大溝,,,,,,,136.0110192,35.29507812,緯度経度は大溝陣屋,
561,新収日本地震史料 第2巻,〔永保記事略〕,"寛文二寅五月朔日巳ノ下刻
一大地震之事
△右大震後同日中ニ五十余度同夜中十七八度程ゆり其後日々ゆり候而六月ニ至",伊賀上野,伊賀上野？,,,1662/06/16,寛文2/05/01,,,,,,
562,新収日本地震史料 第2巻,〔永保記事略〕,"△御城広間大ゆかミ之事
△筒井殿以来之古建物故是も殊之外いかミ有之候趣なり
△同所古石垣所々孕出候事
△西大手櫓下同断
△一宮社檀之前井垣五間石垣共崩ル其外所々損し候事",伊賀上野,伊賀上野城,,,1662/06/16,寛文2/05/01,,建物被害,136.1283777,34.77045286,緯度経度は上野城跡,
563,新収日本地震史料 第2巻,〔永保記事略〕,"△京大坂其外近国之様子聞合及言上候事
但膳所大津は別而甚敷候趣なり",伊賀上野,膳所,,,1662/06/16,寛文2/05/01,,,,,,
564,新収日本地震史料 第2巻,〔永保記事略〕,"△京大坂其外近国之様子聞合及言上候事
但膳所大津は別而甚敷候趣なり",伊賀上野,滋賀・大津,,,1662/06/16,寛文2/05/01,,,,,,
